gradcam_index,pilot_index,image_id,class_name,true_label,true_class_id,source_type,corruption_type,severity,predicted_label,predicted_class_id,prediction_confidence,prediction_matches_target,relative_image_path,source_path,relative_heatmap_path,heatmap_path
1439,7,3057,053.Western_Grebe,52,53,corrupted,brightness,3,52,53,0.825169026851654,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\brightness\severity_3\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_3057.png
1440,7,3057,053.Western_Grebe,52,53,corrupted,brightness,5,52,53,0.859699547290802,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\brightness\severity_5\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_3057.png
1441,7,3057,053.Western_Grebe,52,53,corrupted,gaussian_noise,1,52,53,0.7429566979408264,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\gaussian_noise\severity_1\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_3057.png
1442,7,3057,053.Western_Grebe,52,53,corrupted,gaussian_noise,3,52,53,0.21804817020893097,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\gaussian_noise\severity_3\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_3057.png
1443,7,3057,053.Western_Grebe,52,53,corrupted,motion_blur,1,52,53,0.8735520839691162,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\motion_blur\severity_1\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_3057.png
1444,7,3057,053.Western_Grebe,52,53,corrupted,motion_blur,3,52,53,0.7827631235122681,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\motion_blur\severity_3\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_3057.png
1445,7,3057,053.Western_Grebe,52,53,corrupted,motion_blur,5,52,53,0.21446619927883148,1,053.Western_Grebe/Western_Grebe_0103_36515.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\053.Western_Grebe\3057_Western_Grebe_0103_36515.jpg,corrupted\motion_blur\severity_5\image_3057.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_3057.png
1446,128,3064,053.Western_Grebe,52,53,corrupted,brightness,1,52,53,0.9005987048149109,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\brightness\severity_1\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_3064.png
1447,128,3064,053.Western_Grebe,52,53,corrupted,brightness,3,52,53,0.8892141580581665,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\brightness\severity_3\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_3064.png
1448,128,3064,053.Western_Grebe,52,53,corrupted,brightness,5,52,53,0.8827875852584839,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\brightness\severity_5\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_3064.png
1449,128,3064,053.Western_Grebe,52,53,corrupted,gaussian_noise,1,52,53,0.86846923828125,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\gaussian_noise\severity_1\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_3064.png
1450,128,3064,053.Western_Grebe,52,53,corrupted,gaussian_noise,3,52,53,0.6601338982582092,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\gaussian_noise\severity_3\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_3064.png
1451,128,3064,053.Western_Grebe,52,53,corrupted,gaussian_noise,5,52,53,0.6415832042694092,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\gaussian_noise\severity_5\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_3064.png
1452,128,3064,053.Western_Grebe,52,53,corrupted,motion_blur,1,52,53,0.8951146602630615,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\motion_blur\severity_1\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_3064.png
1453,128,3064,053.Western_Grebe,52,53,corrupted,motion_blur,3,52,53,0.8898657560348511,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\motion_blur\severity_3\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_3064.png
1454,128,3064,053.Western_Grebe,52,53,corrupted,motion_blur,5,52,53,0.9060439467430115,1,053.Western_Grebe/Western_Grebe_0042_36035.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\053.Western_Grebe\3064_Western_Grebe_0042_36035.jpg,corrupted\motion_blur\severity_5\image_3064.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_3064.png
1455,284,3072,054.Blue_Grosbeak,53,54,corrupted,brightness,1,53,54,0.8255396485328674,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\brightness\severity_1\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_3072.png
1456,284,3072,054.Blue_Grosbeak,53,54,corrupted,brightness,3,53,54,0.9070312976837158,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\brightness\severity_3\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_3072.png
1457,284,3072,054.Blue_Grosbeak,53,54,corrupted,brightness,5,53,54,0.9079269170761108,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\brightness\severity_5\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_3072.png
1458,284,3072,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,1,53,54,0.9017200469970703,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\gaussian_noise\severity_1\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_3072.png
1459,284,3072,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,3,53,54,0.37119460105895996,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\gaussian_noise\severity_3\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_3072.png
1460,284,3072,054.Blue_Grosbeak,53,54,corrupted,motion_blur,1,53,54,0.8980569243431091,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\motion_blur\severity_1\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_3072.png
1461,284,3072,054.Blue_Grosbeak,53,54,corrupted,motion_blur,3,53,54,0.9369799494743347,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\motion_blur\severity_3\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_3072.png
1462,284,3072,054.Blue_Grosbeak,53,54,corrupted,motion_blur,5,53,54,0.8430020213127136,1,054.Blue_Grosbeak/Blue_Grosbeak_0078_36655.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\054.Blue_Grosbeak\3072_Blue_Grosbeak_0078_36655.jpg,corrupted\motion_blur\severity_5\image_3072.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_3072.png
1463,380,3107,054.Blue_Grosbeak,53,54,corrupted,brightness,1,53,54,0.8398316502571106,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\brightness\severity_1\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_3107.png
1464,380,3107,054.Blue_Grosbeak,53,54,corrupted,brightness,3,53,54,0.8374166488647461,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\brightness\severity_3\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_3107.png
1465,380,3107,054.Blue_Grosbeak,53,54,corrupted,brightness,5,53,54,0.8234026432037354,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\brightness\severity_5\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_3107.png
1466,380,3107,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,1,53,54,0.8505015969276428,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\gaussian_noise\severity_1\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_3107.png
1467,380,3107,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,3,53,54,0.8430823683738708,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\gaussian_noise\severity_3\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_3107.png
1468,380,3107,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,5,53,54,0.7184643745422363,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\gaussian_noise\severity_5\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_3107.png
1469,380,3107,054.Blue_Grosbeak,53,54,corrupted,motion_blur,1,53,54,0.9383826851844788,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\motion_blur\severity_1\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_3107.png
1470,380,3107,054.Blue_Grosbeak,53,54,corrupted,motion_blur,3,53,54,0.9301661849021912,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\motion_blur\severity_3\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_3107.png
1471,380,3107,054.Blue_Grosbeak,53,54,corrupted,motion_blur,5,53,54,0.9039236903190613,1,054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\054.Blue_Grosbeak\3107_Blue_Grosbeak_0095_37007.jpg,corrupted\motion_blur\severity_5\image_3107.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_3107.png
1472,314,3110,054.Blue_Grosbeak,53,54,corrupted,brightness,1,53,54,0.865609347820282,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\brightness\severity_1\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_3110.png
1473,314,3110,054.Blue_Grosbeak,53,54,corrupted,brightness,3,53,54,0.8911230564117432,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\brightness\severity_3\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_3110.png
1474,314,3110,054.Blue_Grosbeak,53,54,corrupted,brightness,5,53,54,0.8865725994110107,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\brightness\severity_5\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_3110.png
1475,314,3110,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,1,53,54,0.8626507520675659,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\gaussian_noise\severity_1\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_3110.png
1476,314,3110,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,3,53,54,0.7755963802337646,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\gaussian_noise\severity_3\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_3110.png
1477,314,3110,054.Blue_Grosbeak,53,54,corrupted,gaussian_noise,5,53,54,0.4713669717311859,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\gaussian_noise\severity_5\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_3110.png
1478,314,3110,054.Blue_Grosbeak,53,54,corrupted,motion_blur,1,53,54,0.8412706851959229,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\motion_blur\severity_1\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_3110.png
1479,314,3110,054.Blue_Grosbeak,53,54,corrupted,motion_blur,3,53,54,0.7675321102142334,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\motion_blur\severity_3\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_3110.png
1480,314,3110,054.Blue_Grosbeak,53,54,corrupted,motion_blur,5,53,54,0.8826233744621277,1,054.Blue_Grosbeak/Blue_Grosbeak_0081_37034.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\054.Blue_Grosbeak\3110_Blue_Grosbeak_0081_37034.jpg,corrupted\motion_blur\severity_5\image_3110.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_3110.png
1481,52,3133,055.Evening_Grosbeak,54,55,corrupted,brightness,1,54,55,0.426534503698349,1,055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\055.Evening_Grosbeak\3133_Evening_Grosbeak_0141_37398.jpg,corrupted\brightness\severity_1\image_3133.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_3133.png
